,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,AMERIBOR,T10YIE,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
989,12/5/2022,-2.02,-0.55,-0.53,0.85,0.99,0.016,-0.796931,3998.84,4.01434,2.39,2.46,4.43,8.34,3.6,4.77,4.29,,,76.83,4.15,0,0,0
990,12/6/2022,-1.51,-0.02,1.16,0.82,0.7,0.016,-0.794917,3941.26,4.01768,2.31,2.38,4.57,8.42,3.51,4.73,4.57,,4.21,74.21,4.58,0,0,0
991,12/7/2022,-0.24,-0.17,-0.33,0.09,-0.22,0.016,-0.791544,3933.92,4.02514,2.26,2.33,4.68,8.42,3.42,4.67,4.41,,3.99,71.93,4.49,0,0,0
992,12/8/2022,0.77,-0.09,-1.2,-0.56,-0.62,0.016,-0.786809,3963.51,4.02257,2.28,2.36,4.55,8.36,3.48,4.71,4.37,,,71.3,4.79,0,0,0
993,12/9/2022,-0.8,-0.52,0.35,0.22,0.12,0.016,-0.780711,3934.38,4.02563,2.26,2.3,4.46,8.33,3.57,4.72,4.57,,4.24,71.05,4.98,0,0,0
994,12/12/2022,1.41,-0.27,-0.15,-0.28,-0.15,0.016,-0.7535,3990.56,4.03404,2.28,2.35,4.4,8.3,3.61,4.75,4.44,,4.22,72.96,6.73,0,0,0
995,12/13/2022,0.66,0.07,-0.75,-0.27,-0.58,0.016,-0.740485,4019.65,4.04693,2.24,2.31,4.34,8.11,3.51,4.64,4.5,,4.26,75.44,7.2,0,0,0
996,12/14/2022,-0.56,0.04,-0.44,-0.16,-0.08,0.016,-0.725372,3995.32,4.05531,2.19,2.25,4.37,8.1,3.49,4.64,4.58,,4.33,77.14,6.54,0,0,0
997,12/15/2022,-2.57,-0.11,1.37,0.25,0.36,0.016,-0.708155,3895.75,4.5397,2.16,2.21,4.54,8.27,3.44,4.65,4.71,,4.42,75.89,6.8,0,0,0
998,12/16/2022,-1.02,0.52,0.18,-0.04,0.43,0.016,-0.68883,3852.36,4.52101,2.13,2.14,4.67,8.4,3.48,4.61,4.64,,,74.19,6.63,0,0,0
999,12/19/2022,-1.01,-0.59,1.24,0.62,1.15,0.016,-0.618338,3817.66,4.53807,2.15,2.19,4.67,8.5,3.57,4.64,,4.45,,75.05,6.08,0,0,0
1000,12/20/2022,0.13,0.24,0.24,-0.53,0.45,0.016,-0.590907,3821.62,4.54644,2.24,2.26,4.68,8.57,3.69,4.64,4.55,4.45,,75.92,5.28,0,0,0
1001,12/21/2022,1.52,0.14,-0.14,0.36,-0.28,0.016,-0.56153,3878.44,4.56677,2.27,2.31,4.56,8.43,3.68,4.6,,4.45,,78.17,6.13,0,0,0
1002,12/22/2022,-1.52,0.22,0.37,-0.05,0.88,0.016,-0.530196,3822.39,4.57563,2.19,2.24,4.61,8.51,3.67,4.64,,,,77.68,7.1,0,0,0
1003,12/23/2022,0.51,-0.34,1.15,0.86,0.46,0.016,-0.496895,3844.82,4.5928,2.2,2.29,4.59,8.54,3.75,4.66,,,,79.57,7.15,0,0,0
1004,12/27/2022,-0.51,-0.42,1.43,1.13,1.19,0.016,-0.344803,3829.25,4.60545,2.26,2.33,4.55,8.6,3.84,4.75,,,,79.45,4.88,0,0,0
1005,12/28/2022,-1.23,-0.3,-0.29,-0.96,-0.03,0.016,-0.302491,3783.22,4.61024,2.28,2.33,4.77,8.8,3.88,4.71,4.56,,4.37,78.89,4.06,0,0,0
1006,12/29/2022,1.87,1.03,-1.07,-1.01,-0.82,0.016,-0.258471,3849.28,4.62534,2.27,2.32,4.81,8.85,3.83,4.71,4.56,,,78.43,3.78,0,0,0
1007,12/30/2022,-0.22,0.12,-0.03,-0.53,0.01,0.016,-0.212728,3839.5,4.63516,2.3,2.33,4.79,8.83,3.88,4.73,,,,80.16,3.52,0,0,0
1008,1/3/2023,-0.47,0.08,-0.12,0.26,0.55,0.017,-0.0259521,3824.14,4.65204,2.26,2.29,4.7,8.73,3.79,4.72,4.57,4.46,4.37,76.87,3.64,0,0,0
1009,1/4/2023,0.81,0.56,0.04,-0.78,-0.03,0.017,0.0149135,3852.97,4.62778,2.22,2.21,4.62,8.57,3.69,4.71,4.59,4.51,4.36,72.82,3.75,0,0,0
1010,1/5/2023,-1.14,0.15,1.2,0.77,0.8,0.017,0.0530177,3808.1,4.60893,2.22,2.22,4.58,8.58,3.71,4.78,4.51,4.51,4.31,73.61,3.78,0,0,0
1011,1/6/2023,2.21,0,0.05,0.85,0.12,0.017,0.0883725,3895.08,4.61257,2.21,2.18,4.47,8.29,3.55,4.71,4.67,4.56,4.43,73.77,3.43,0,0,0
1012,1/9/2023,0.04,0.34,-1.24,-0.69,-1.01,0.017,0.17789,3892.09,4.60589,2.22,2.18,4.37,8.14,3.53,4.69,4.69,,,74.69,3.65,0,0,0
1013,1/10/2023,0.8,0.85,-0.56,-0.44,-0.48,0.017,0.202036,3919.25,4.61644,2.24,2.2,4.33,8.16,3.61,4.74,4.66,,4.46,75.11,3.32,0,0,0
1014,1/11/2023,1.26,0.02,-0.82,-0.17,-1.02,0.017,0.223322,3969.61,4.61171,2.23,2.21,4.3,8.07,3.54,4.73,,,4.47,77.46,3.41,0,0,0
1015,1/12/2023,0.46,1.39,-0.3,-1.1,-0.5,0.017,0.241756,3983.17,4.61506,2.21,2.21,4.29,7.94,3.43,4.66,,,,78.32,3.47,0,0,0
1016,1/13/2023,0.46,0.23,-0.29,-0.2,-0.26,0.017,0.257343,3999.09,4.60648,2.18,2.2,4.21,7.93,3.49,4.69,4.67,4.59,4.47,79.9,3.43,0,0,0
1017,1/17/2023,-0.18,0,-0.52,-0.65,-0.41,0.017,0.291173,3990.97,4.6183,2.17,2.18,4.19,7.91,3.53,4.67,,4.52,,80.25,3.43,0,0,0
1018,1/18/2023,-1.55,0.03,-0.71,0.33,-0.07,0.017,0.292449,3928.86,4.6168,2.12,2.09,4.25,7.82,3.37,4.63,4.53,4.56,,79.53,3.2,0,0,0
1019,1/19/2023,-0.86,-0.1,0.84,0.58,0.63,0.017,0.290851,3898.85,4.61651,2.2,2.21,4.39,7.99,3.39,4.65,4.48,,,80.31,2.91,0,0,0
1020,1/20/2023,1.95,-0.03,-0.69,-0.17,-0.74,0.017,0.286377,3972.61,4.61689,2.23,2.23,4.35,8.03,3.48,4.68,4.6,4.63,,81.27,3.15,0,0,0
1021,1/23/2023,1.29,-0.04,-0.99,-0.47,-1.01,0.017,0.256171,4019.81,4.62572,2.28,2.28,4.27,8,3.52,4.7,4.55,4.59,,81.62,3.43,0,0,0
1022,1/24/2023,-0.16,-0.17,0.19,-0.22,0.38,0.017,0.241139,4016.95,4.626,2.27,2.29,4.33,8,3.46,4.7,4.55,4.58,,79.86,3.35,0,0,0
1023,1/25/2023,0,0.13,0.65,0.02,0.22,0.017,0.2237,4016.22,4.6262,2.29,2.28,4.35,8.02,3.46,4.67,,4.62,4.54,79.78,3.09,0,0,0
1024,1/26/2023,1.08,-0.62,0.01,-0.19,-0.33,0.017,0.203847,4060.43,4.6302,2.33,2.32,4.24,7.95,3.49,4.68,4.71,4.61,,80.64,2.72,0,0,0
1025,1/27/2023,0.36,0.32,-1.16,-0.61,-1.18,0.017,0.181574,4070.56,4.6277,2.33,2.33,4.23,7.97,3.52,4.68,4.71,,4.5,79.73,2.83,0,0,0
1026,1/30/2023,-1.38,0.05,0.72,0.4,0.81,0.017,0.100875,4017.77,4.62706,2.29,2.3,4.26,8.04,3.55,4.71,,4.6,,77.97,2.82,0,0,0
1027,1/31/2023,1.58,0.94,-0.06,-0.06,-0.53,0.017,0.0702678,4076.6,4.63224,2.24,2.27,4.3,8.02,3.52,4.68,4.73,,4.61,78.95,2.65,0,0,0
1028,2/1/2023,1.19,0.63,-1.67,-0.19,-1.09,0.018,0.0379096,4119.21,4.62986,2.25,2.29,4.31,7.93,3.39,4.66,,4.63,4.61,76.34,2.65,0,0,0
1029,2/2/2023,1.54,1.17,-2.06,-0.21,-1.64,0.018,0.00741253,4179.76,4.88862,2.22,2.26,3.94,7.56,3.4,4.64,,,,75.87,2.67,0,0,0
1030,2/3/2023,-1.08,0.37,0.96,1.03,0.96,0.018,-0.021233,4136.48,4.88828,2.22,2.27,3.95,7.73,3.53,4.79,,,4.57,73.4,2.4,0,0,0
1031,2/6/2023,-0.73,-0.8,0.41,-0.28,0.42,0.018,-0.0972766,4111.08,4.8816,2.25,2.33,3.99,7.93,3.63,4.85,,,4.6,74.11,2.17,0,0,0
1032,2/7/2023,1.24,-0.5,-0.03,0.31,-0.37,0.018,-0.120859,4164,4.8754,2.31,2.4,3.99,7.94,3.67,4.88,4.75,4.7,,77.17,2.35,0,0,0
1033,2/8/2023,-1.18,-0.68,0.72,-0.34,-0.06,0.018,-0.14376,4117.86,4.87514,2.34,2.46,4.07,7.98,3.63,4.87,4.73,4.7,4.59,78.47,2.4,0,0,0
1034,2/9/2023,-0.95,-0.59,0.2,0.27,0.39,0.018,-0.165985,4081.5,4.87126,2.33,2.45,4.05,8.03,3.67,4.88,4.75,4.66,,78.04,2.4,0,0,0
1035,2/10/2023,0.11,-0.31,1.53,0.6,0.85,0.018,-0.187543,4090.46,4.85633,2.33,2.47,4.24,8.27,3.74,4.89,4.7,4.66,4.6,79.74,2.37,0,0,0
1036,2/13/2023,1.14,0.1,-0.73,0.46,-0.29,0.018,-0.248072,4137.29,4.85618,2.31,2.44,4.23,8.25,3.72,4.91,4.7,,4.6,80.14,2.42,0,0,0
1037,2/14/2023,0.12,-0.06,-0.68,-0.68,-0.88,0.018,-0.266617,4136.13,4.85707,2.31,2.45,4.15,8.25,3.77,4.99,,4.71,,79.08,2.42,0,0,0
1038,2/15/2023,0.51,0.72,-0.9,-1.09,-1.01,0.018,-0.284321,4147.6,4.85522,2.35,2.51,4.18,8.3,3.81,4.96,4.79,,,78.57,2.45,0,0,0
1039,2/16/2023,-1.37,0.22,0.96,0.82,0.87,0.018,-0.30119,4090.41,4.87262,2.37,2.52,4.24,8.4,3.86,4.99,4.7,4.72,4.55,78.45,2.48,0,0,0
1040,2/17/2023,-0.28,0.65,-0.15,0.17,0.52,0.018,-0.31723,4079.09,4.85766,2.36,2.5,4.38,8.5,3.82,5,,,,76.31,2.28,0,0,0
1041,2/21/2023,-2.16,-1.13,0.91,0.35,0.79,0.018,-0.372819,3997.34,4.87352,2.42,2.58,4.49,8.73,3.95,5.07,,,4.64,76.28,2.12,0,0,0
1042,2/22/2023,-0.04,0.45,-0.43,-0.38,-0.4,0.018,-0.384407,3991.05,4.86279,2.41,2.52,4.41,8.65,3.93,5.07,4.76,,,73.95,2.07,0,0,0
1043,2/23/2023,0.46,0.11,-0.23,-0.02,-0.4,0.018,-0.395067,4012.32,4.8641,2.39,2.5,4.3,8.5,3.88,5.03,,,,75.26,2.17,0,0,0
1044,2/24/2023,-1.09,-0.24,1.26,0.22,0.34,0.018,-0.404803,3970.04,4.86937,2.38,2.47,4.28,8.57,3.95,5.05,,,,76.19,2.36,0,0,0
1045,2/27/2023,0.31,0.04,-0.29,0.07,-0.4,0.018,-0.427581,3982.24,4.86435,2.36,2.49,4.21,8.47,3.92,5.03,4.82,4.79,,75.57,2.55,0,0,0
1046,2/28/2023,-0.26,0.52,-0.71,-0.55,-0.15,0.018,-0.431829,3970.15,4.8681,2.43,2.58,4.22,8.51,3.92,5.02,,4.8,4.66,76.88,2.5,0,0,0
1047,3/1/2023,-0.42,0.4,0.62,0.19,0.59,0.016,-0.434256,3951.39,4.86584,2.44,2.59,4.17,8.57,4.01,5.06,,4.79,4.66,77.57,2.59,0,0,0
1048,3/2/2023,0.67,-0.52,-0.42,-0.14,0.19,0.016,-0.434914,3981.35,4.86073,2.48,2.65,4.18,8.62,4.08,5.04,4.84,4.77,4.61,78.05,2.67,0,0,0
1049,3/3/2023,1.61,-0.08,-0.52,-0.37,-0.65,0.016,-0.433802,4045.64,4.85209,2.52,2.71,4.05,8.41,3.97,5.03,,4.77,4.68,79.62,2.66,0,0,0
1050,3/6/2023,-0.13,-1.61,-0.08,0.34,-0.12,0.016,-0.421579,4048.42,4.85337,2.49,2.7,3.97,8.35,3.98,5.05,,4.83,,80.39,2.46,0,0,0
1051,3/7/2023,-1.45,0.62,-0.67,-0.11,-0.16,0.016,-0.416852,3986.37,4.85155,2.38,2.54,3.98,8.42,3.97,5.22,,4.79,,77.45,2.52,0,0,0
1052,3/8/2023,0.08,0.08,-0.4,0.37,-0.14,0.016,-0.412085,3992.01,4.85968,2.32,2.47,4.09,8.55,3.98,5.25,,4.93,,76.56,2.5,0,0,0
1053,3/9/2023,-2.02,-0.72,-0.74,1.01,0.67,0.016,-0.407278,3918.32,4.85258,2.3,2.43,4.27,8.61,3.93,5.18,,,,75.6,2.5,0,0,0
1054,3/10/2023,-1.68,-1.41,0.74,0.96,1.12,0.016,-0.402427,3861.59,4.85326,2.26,2.34,4.61,8.69,3.7,4.9,,,,76.55,2.4,0,0,0
1055,3/13/2023,-0.34,-1.19,-3.56,-1,-0.57,0.016,-0.386169,3855.76,4.9,2.24,2.26,5.03,8.81,3.55,4.3,,,,74.68,2.4,0,0,0
1056,3/14/2023,1.71,0.02,-0.36,-0.22,-0.49,0.016,-0.378256,3919.29,4.90732,2.31,2.35,4.74,8.67,3.64,4.45,,,,71.18,2.65,0,0,0
1057,3/15/2023,-0.79,-0.52,-1.83,0.34,-0.4,0.016,-0.368854,3891.93,4.91406,2.29,2.33,5.2,8.88,3.51,4.19,,4.88,,67.38,2.45,0,0,0
1058,3/16/2023,1.76,0.01,-0.19,0.05,-0.74,0.016,-0.357959,3960.28,4.91163,2.22,2.26,4.93,8.78,3.56,4.49,,4.91,,68.15,2.45,0,0,0
1059,3/17/2023,-1.21,-1.08,-1.58,0.28,-0.2,0.016,-0.345568,3916.64,4.92225,2.1,2.1,5.17,8.81,3.39,4.26,4.74,4.95,,66.61,2.42,0,0,0
1060,3/20/2023,0.84,-0.33,0.76,0.48,0.68,0.016,-0.300157,3951.57,4.90964,2.14,2.14,5.15,8.86,3.47,4.34,,4.86,,67.56,2.23,0,0,0
1061,3/21/2023,1.49,0.48,0.69,-0.21,-1.1,0.016,-0.2833,4002.87,4.91457,2.23,2.25,4.85,8.72,3.59,4.68,,4.94,,69.4,1.93,0,0,0
1062,3/22/2023,-1.74,-0.81,-0.5,0.76,0.21,0.016,-0.265704,3936.97,4.91114,2.28,2.31,5,8.66,3.48,4.56,,4.9,,70.71,2.03,0,0,0
1063,3/23/2023,0.21,-0.45,-1.56,0.06,-0.82,0.016,-0.247365,3948.72,5.1697,2.19,2.26,5.1,8.65,3.38,4.38,4.98,,4.81,69.77,2.08,0,0,0
1064,3/24/2023,0.46,0.19,0.73,0.35,0.38,0.016,-0.228276,3970.99,5.2,2.22,2.21,5.22,8.76,3.38,4.32,,,,69.22,2.04,0,0,0
1065,3/27/2023,0.27,0.51,1.02,-0.28,0.35,0.016,-0.167207,3977.53,5.12174,2.24,2.27,5.03,8.75,3.53,4.51,,,,72.87,2.04,0,0,0
1066,3/28/2023,-0.17,-0.03,0.74,0.08,0.55,0.016,-0.146569,3971.27,5.12182,2.31,2.34,5.01,8.78,3.55,4.55,4.87,,4.82,73.12,2.02,0,0,0
1067,3/29/2023,1.39,-0.34,-0.5,-0.9,-0.54,0.016,-0.125906,4027.81,5.10422,2.33,2.38,4.83,8.63,3.57,4.59,,,,72.95,1.94,0,0,0
1068,3/30/2023,0.51,-0.61,-0.59,0.2,-0.09,0.016,-0.105211,4050.83,5.14299,2.34,2.4,4.74,8.52,3.55,4.63,5.05,,4.88,74.32,1.95,0,0,0
1069,3/31/2023,1.53,0.51,-0.77,-0.46,-0.76,0.016,-0.0844778,4109.31,5.14595,2.32,2.4,4.58,8.31,3.48,4.64,4.98,,,75.68,2.1,0,0,0
